patch_id,tls,tgfb,emt,hypoxia,mhc,icp,ifng,toxic
patch_x3745_y10473,-1827.271322961492,3225.2732229919784,-401.46618117621074,2707.0092807621677,8237.954332358942,-1711.2025692772158,-3729.567472139466,-2171.8853580492105
patch_x8113_y16409,-1217.2361249034539,2981.255420892927,327.27496413990957,-303.3836597340978,9040.998621146104,-3586.3534149839998,-3279.751958512634,-1584.1908860200792
patch_x9905_y14169,-1487.8256647909075,4762.116566129564,1881.5724248752522,3104.5537620948817,8632.97611825051,-3771.7480966567364,-3471.1486262826875,-1848.6117179741823
patch_x6321_y8681,-852.4687985037308,1752.7466622531174,-181.0599139357837,2709.256351922728,2624.6447520820693,-3881.6177866048765,-3594.689506785833,-1996.8274302107457
patch_x11809_y2073,-1100.697561513848,2536.506013461325,465.3206443782401,-176.5486842831142,3456.6906403397497,-3500.991834933244,-3190.222332560961,-1473.6543087277933
patch_x11361_y18089,-1724.0705064548165,1625.8713450292398,-275.7579168045886,-869.9398907706745,2471.636313496221,-3931.967781087941,-3644.872779432859,-2066.5171576740595
patch_x14833_y2857,-1104.8656074147648,2527.169590643274,459.151936444885,-182.15022894025606,3446.69008879819,-3503.159218801723,-3192.5564382654757,-1477.989076464747
patch_x2737_y9129,-1645.7112435175986,1751.0794438927533,1723.5239856476983,2901.960237850726,8799.98532899454,-3884.1186141454264,-3594.0226194416846,-1996.8274302107448
patch_x8449_y19321,-1826.4377137813099,1458.816065320534,-408.13505461767636,5296.9571205582815,2328.6284264519327,-3998.3230718305194,-3714.3957850601346,-2167.050424804148
patch_x11473_y6777,-1107.6998786273853,2526.3359814630912,457.31799624848463,-184.3508357698447,3445.690033644036,-3505.493324506234,-3195.8908749862076,-1480.1564603332235
patch_x13041_y2521,-1132.041266688735,2497.159660156678,430.9759461546928,-207.7572902300417,3414.6883238652026,-3526.50027584685,-3216.5643826547494,-1502.330464526095
patch_x8337_y17977,-1563.8508220236126,1845.610724925522,-89.02946044356213,-695.8918960666397,2719.6499917268775,-3817.429879730774,-3520.498289749531,-1916.3007834050532
patch_x8113_y16297,-1192.8947368421059,2399.9608297473224,355.1175107580275,-279.97720527390084,9042.998731454416,-3565.5131854794217,-3259.5786163522016,-1561.5167163191009
patch_x6657_y15737,-1287.5927397109117,4044.0851168011995,4662.071691361089,-385.2062227616261,9059.999669075065,-3636.0365221229176,-3332.2693368641712,-1656.2147191879067
patch_x2961_y16409,-1432.1405715546698,2047.6775902019199,1929.2921325329717,-548.651293650355,2927.661463791297,-3728.0669756151374,-3433.136047666336,-1790.592519033432
patch_x14945_y3305,-1114.2020302328128,2515.832505792783,448.98190444665124,-192.35304242290658,3433.689371794164,-3510.828423259406,-3202.0595829195627,-1486.8253337746883
patch_x8897_y15401,-1581.1898929714243,1849.945492662473,-109.53624627606769,5308.746780688105,2735.6508741933703,-3843.771929824562,-3550.174776564053,-1934.3067416970107
patch_x14273_y8233,-1108.2000441354949,2527.6697561513847,457.9848835926314,-184.15078060352062,9057.999558766753,-3507.327264702637,-3196.391040494317,-1480.3231821692589
patch_x10017_y14057,-1890.2921769833383,5069.452914983236,3314.4167193899684,2715.048321993443,9047.999007225195,-4064.178197064989,-3773.915480525212,-2239.7411453161203
patch_x10353_y19881,-1493.8276508882273,1955.9805803817726,-0.666887344146744,-614.2693882054373,2828.656003529866,-3766.4129979035624,-3472.48240097098,-1847.9448306300328
patch_x12481_y17865,-1658.215381220347,2936.6383649324034,1535.8815752649407,5164.503859956745,8823.98665269428,-3886.285998013903,-3594.1893412777235,-2008.1645150612385
patch_x13713_y3529,-1135.375703409466,2488.3234028467396,425.30740372945,-214.75922105147038,3406.687882631957,-3527.333885027032,-3217.3979918349332,-1507.6655632792663
patch_x4641_y16521,744.1063048683536,2406.963146860866,2159.1924408050163,-272.3751089534944,9045.998896916883,-3566.0133509875313,-3257.7446761557994,-1558.849166942513
patch_x3073_y9465,-1726.2378903232911,2478.993480426563,-269.75593070727155,4091.0808576528434,8361.961171474271,-3947.1394681672737,-3661.544963036521,-2072.5191437713775
patch_x8113_y17417,-1512.0003310162174,3122.960678764579,-31.343705174887873,1956.7767502704264,8597.974187855054,-3790.2542204568017,-1104.5950102409688,-1861.449299349003
patch_x14161_y7337,-1120.7041818382431,2510.9975725477216,442.6464746772599,-196.3541457494357,3431.6892614858534,-3518.4976277170917,-3207.561403508771,-1493.660929052191
patch_x6433_y18089,-1503.6642392143904,1942.142667990729,-14.838243407260961,2933.818016651636,8651.977166179471,-3777.750082754056,-3482.318989297145,-1856.947809776013
patch_x7329_y18985,-2100.861855897606,2218.4363024994145,2930.672611840486,6756.4610305766855,7785.929402680493,-4192.38728897716,-1555.1156892359759,-2420.634337415868
patch_x14609_y3865,-1110.367428003974,2522.3346573982144,453.65011585567663,-186.95155293209245,3439.6897027191008,-3508.327595718857,-3198.5584243627954,-1483.3241752179192
patch_x13377_y6105,-1110.033984331897,2524.1685975946184,454.65044687189584,-186.15133226678518,3442.6898681815674,-3508.327595718856,-3197.5580933465726,-1481.9904005296275
patch_x9009_y17305,-1848.4449961381442,2203.443991447921,1485.5900494346715,-997.5750868869627,8259.955545750372,-4019.663466843208,-1077.5339881370992,-2176.0534039501254
patch_x9905_y19433,-1645.7112435176014,3341.55908102809,-182.22696678804095,1775.2605225195712,2598.643318074017,-3875.949244179631,-3583.5191437713784,-1992.6593843098308
patch_x3969_y14057,579.8249060830349,2196.726911618671,4643.838142857507,60.50840638165755,3095.670729689482,-868.9462926601591,-3366.9474787597937,-1701.5630585898716
patch_x10353_y15513,-1299.263268233476,3344.9351786391653,227.40858435396513,-397.60964307386894,3147.673597705587,-3642.8721174004204,-912.4931658137284,-1670.0526315789466
patch_x7105_y11817,-1301.2639302659172,2250.24462098643,228.90908087829303,-398.0097534065226,3148.673652859743,-3646.206554121153,-3340.6054286660055,-1665.3844201699249
patch_x2401_y15625,-1466.8187134502923,2003.9964691603218,1897.017331598243,-584.2611132564689,9033.998235067013,833.3648714928731,-3465.1466401853695,-1823.9368862407582
patch_x13489_y1849,-1207.8997020854022,2387.2899702085415,340.27926735076653,-292.1805704198141,3295.681760520656,-3579.517819706498,-817.7558934516455,-1575.8547942182486
patch_x10465_y5545,-1119.703850822023,2508.996910515285,442.1463091691512,-197.7545319137189,3425.6889305609184,-3516.6636875206877,-3206.2276288204785,-1492.4938761999338
patch_x14273_y5433,-1112.701533708485,2518.50005516937,450.81584464305524,-189.75232526066247,3435.689482102476,-3509.4946485711134,-3199.5587553790137,-1484.9913935782852
patch_x8337_y8681,-1413.1342822464958,2086.35705616242,93.19750634447882,-517.4426877034257,8673.9783795709,-3723.0653205340395,-3423.2994593401754,-1776.0877192982462
patch_x14385_y4425,-1118.3700761337313,2511.4977380558303,444.48041487366027,-194.75370441882114,3430.6892063316973,-3513.8294163080654,-3203.8935231159658,-1490.993379675604
patch_x11921_y12713,-1784.7572547721502,2672.310102008658,-354.95078892199126,1588.6396613179058,9024.997738679609,-3978.649895178196,-3692.721946375371,-370.13320510259473
patch_x4529_y15625,1269.1549479556415,3210.102308627238,1960.1990701992436,-516.2423567054648,9061.999779383377,-3712.3951230276944,-3414.796645702306,-1765.0840781198294
patch_x5089_y10809,-1735.2408694692695,1614.0340946706383,-292.26337857221733,-879.1424284216937,8267.95598698362,-3954.9753944609956,-752.7538999216304,-2088.3577181948594
patch_x4977_y12041,-653.8118019348985,6239.750033958608,79.19287211739902,-538.0483698350527,9049.999117533505,-3723.8989297142225,-3429.968332781639,-1779.2554341829446
patch_x5313_y11257,-2115.1999337967563,5992.050764042693,-740.7451175107581,1989.0336416075916,7791.929733605428,-4221.396888447534,-1372.6896889522413,137.65160722996916
patch_x12033_y13945,-2113.6994372724266,4214.622414825384,-742.412335871124,-1292.0562917195348,9028.997959296234,-2064.366011882029,-1674.646237492475,-2436.8063555114204
patch_x4081_y16409,-570.5021679825022,2164.716319099636,2004.3688016115157,-460.6270204667071,8820.986487231812,-3683.7189672293935,1797.5164992419159,-1716.9014675052422
patch_x2961_y10473,-1803.9302659163632,1508.499172459453,-376.2911839346798,1573.5414064624492,8782.98439137389,-4000.1570120269216,-3716.396447092574,-2151.545294052741
patch_x7329_y8457,-1344.2781639633686,2190.3914818492776,174.72448416639236,-443.82238649528153,3092.6705642270153,-3678.5505903122585,-3379.118172790466,-1710.8994814079233
patch_x14049_y7897,-1114.3687520688509,2515.832505792783,448.1482952664701,-191.75287692392703,3434.68942694832,-3511.1618669314785,-3201.392695575417,-1486.6586119386502
patch_x10465_y12265,-2237.573761447644,5026.327001713078,-896.6300342050108,2814.635847300715,8861.988748552203,-4291.753503254992,-2082.6201626021575,-33.83360995863404
patch_x2849_y8569,-1271.5874434513944,2288.090477766744,261.0863952333657,-364.80059579632507,3189.675914180134,-3618.864173011142,-3315.2637095884365,-1638.7089264040587
patch_x3633_y9801,-1587.1918790687396,3035.428236364194,-115.03806686527605,1866.698415574714,2701.6489989520705,-3843.1050424804152,-3555.509875317224,-1939.9752841222562
patch_x9793_y16521,-1191.0607966457028,2405.962815844643,358.78539115083186,-276.5762674463531,9050.999172687661,-3567.0136820037505,-3260.5789473684217,-1559.3493324506235
patch_x5201_y10473,-1811.5994703740498,3025.4288878697444,-385.1274412446237,3962.683904511683,8218.953284429981,-4011.6608187134516,-3725.3994262385504,-2156.8803928059124
patch_x7441_y10025,-1595.5279708705712,3567.902813001334,-124.54121151936306,-725.5000606829581,8438.965418344273,-3855.109014675053,-838.885030076277,-1949.8118724484157
patch_x12257_y12265,-1159.5503696347814,3187.5371318820416,395.6309169149263,-239.16595134330055,3371.685952236501,-3545.673286991064,-3237.404612159329,-1531.5067858325065
patch_x12929_y1849,-1134.2086505572115,2486.989628158448,424.97396005737573,-212.15850388922627,3407.6879377861114,-3525.8333885027023,-3216.5643826547494,-1505.3314575747554
patch_x11361_y11817,-1782.7565927397109,2283.3087543382626,1401.665879190983,1825.3731075678224,8329.959406541282,-3983.3181065872222,-1680.883006441608,-2128.037515171576
patch_x10577_y10921,-1888.291514950899,1374.7882599580698,1239.628882691146,4977.021593379743,8981.995367050908,-4048.0061789694373,-3766.5797197396014,-2230.5714443341058
patch_x9457_y14617,-2018.0011033873989,1187.2261944168604,1459.7592839606205,1568.3082886615393,2010.6108874303682,-4139.36974511751,861.0108757077851,-2351.778219132736
patch_x11473_y18985,-2299.594284453271,2228.140598593116,4535.781081415742,6205.570286410473,8741.982130053499,-4329.265916363235,-4063.6780315568776,-2622.2010371841543
patch_x2401_y10473,-2358.947258082312,4497.1376780806695,2332.2001313051787,4908.369659539398,8983.99547735922,-4368.61226966788,-1912.8733966979644,-2673.8848063555106
patch_x7441_y13497,-1655.3811100077228,2508.254258976018,1713.1930806892706,-798.3201412257968,8433.965142573494,-3886.452719849938,-3592.522122917356,-2003.329581816175
patch_x8001_y18873,-1760.249144874765,1576.354959726359,-316.1046011254566,7509.532841414242,2438.6344934090775,-3952.9747324285563,-3670.2144985104287,-2098.19430652102
patch_x9793_y9689,-1556.6817830740374,2560.8908719915125,1684.2034654933686,1921.2392782180086,2771.6528597429824,-3830.43418294163,-3535.5032549928283,-1910.4655191437714
patch_x7105_y8345,-1238.243076244068,2334.439148184927,301.0996358821594,-328.1905003585798,3243.6788925045494,-3598.5241090146747,-3291.5892088712344,-1607.3652212291736
patch_x11025_y5209,-1117.7031887895846,2513.3316782522343,445.14730221780883,-194.1535389198434,3433.689371794164,-3514.6630254882493,-3204.060244952002,-1490.159770495421
patch_x14161_y3305,-1105.8659384309822,2529.6704181838213,459.3186582809212,-181.7501186076006,3449.6902542606585,-3505.66004634227,-3194.8905439699874,-1478.4892419728558
patch_x7217_y8793,-1509.1660598035942,1946.977601235796,-18.839567472139606,-625.2724223533933,2832.656224146489,-3787.920114752289,-3492.8224649674494,-1867.1178417742458
patch_x11473_y19545,-1386.292066644598,3238.497191269813,1897.1182832706563,63.37187736700071,9003.996580442335,-3699.057376144765,-3395.957078230166,-1742.0764647467731
patch_x9569_y17865,-1785.0906984442254,3174.4965145626065,-345.44764426790243,3397.9411469964307,2398.6322872428445,-3983.4848284232603,-3696.2231049321417,-2124.0361911066975
patch_x9793_y14505,-2252.0785611828314,3211.6715947445973,-916.3032108573307,4262.900586614949,8545.971319838949,-4289.919563058589,-1810.043010034291,-1212.6693178558207
patch_x9681_y11817,-2368.617124572438,4195.659338704088,2318.027112342519,4297.938848532915,8814.986156306877,-4357.942072161536,146.59237844819836,-2682.887785501488
patch_x15281_y3865,-1121.2043473463518,2509.3303541873574,441.47942182500265,-197.7545319137189,3428.689096023385,-3516.99713119276,-3207.394681672735,-1492.1604325278586
patch_x4977_y12377,-1508.9993379675598,2736.2399415834334,-24.007944389275508,-635.2751806697179,9007.99680105896,-3783.0851815072265,-3482.985876641288,-1867.7847291183916
patch_x9121_y15065,-2132.0388392364557,1802.1392043949963,2863.3467051606167,4447.051074441715,7713.9254315812705,-4215.72834602229,-3942.6379785942845,-2459.813968884476
patch_x3633_y13833,-1248.746551914378,2321.101401301996,5009.257747811009,-341.99430683510764,3224.677844575588,-3606.1933134723604,-3299.091691492884,-1616.2014785391175
patch_x6097_y12265,-1380.9569678914268,2131.20523005627,133.21074699327073,1758.820210138174,8769.983674369863,-3696.723270440253,-3394.123138033764,-1741.7430210746998
patch_x11809_y14729,-1233.5748648350436,2350.4444444444434,308.9355621758805,-318.78790754123656,8917.991837184933,-3600.8582147191873,-3295.9239766081864,-1603.5306190003294
patch_x11137_y5321,-1116.8695796094007,2514.4987311044915,447.1479642502509,-192.9532079218843,3432.6893166400096,-3512.1621979476968,-3202.7264702637085,-1488.8259958071258
patch_x6209_y12153,-1393.9612711022828,2888.2652002875275,116.70528522564382,3087.0188646135684,8726.981302741162,-3695.8896612600684,-3401.125455147302,-1753.5802714332995
patch_x7553_y10249,-1759.7489793666555,1582.3569458236798,1726.6980393222075,649.8431627879181,8992.995973746622,-3969.6469160322185,-3682.551914377138,-2106.5303983228514
patch_x3745_y11593,483.61206376922564,3594.2659757681067,1937.1535800684105,998.9198859176686,8715.980696045446,-3722.0649895178194,-3424.2997903563955,-1783.4234800838585
patch_x4305_y13385,-2184.2227739159225,3829.326633526298,-829.2744124462079,4439.277862503848,8566.972478076223,-4251.240097098092,-3976.6492331457566,-2504.8288646143656
patch_x11809_y4985,-1108.5334878075682,2523.1682665783937,455.15061238000635,-185.55116676780563,3442.6898681815674,-3506.493655522453,-3195.8908749862067,-1481.9904005296266
patch_x9569_y11033,-1451.1468608628493,3786.6781063714625,1810.1637762349965,-569.6570861146374,9062.999834537532,-3746.906543087279,-3450.80856228622,-1809.932252013682
patch_x3969_y16073,523.6347411991537,2766.3369790188863,3782.0676019661187,-497.63722623710237,3003.665655507142,-3705.892971422266,-3404.626613704071,-1751.2461657287877
patch_x5761_y15513,-1262.0842987973083,2302.095111993818,3016.107177347447,-354.7978374800041,8895.990623793503,-3613.1956305859003,-3308.4281143109347,-1623.2037956526547
patch_x4417_y7897,-1682.3900474456586,1708.3986538673726,-227.40858435396694,-813.5243338666078,8392.962881253103,-3923.2982456140353,-1267.5822138081303,-2032.6726249586236
patch_x4977_y11033,-1760.249144874765,1585.6913825444135,-322.44003089484613,1630.0722350961787,8988.995753129999,-3966.1457574754486,-3679.717643164513,-2109.0312258634003
patch_x7441_y10921,-1338.2761778660488,2181.055059031227,1946.216206657422,-443.4222761626297,8799.98532899454,-3664.5459560851814,-3361.779101842656,-1702.8968332781624
patch_x12145_y2969,-1123.205009378792,2501.4944278936327,437.81154143219646,-201.5555800739221,3419.6885996359833,-3516.830409356725,-3206.5610724925536,-1495.6615910846303
patch_x9681_y19769,-1621.0364117841782,1769.2521240207443,-157.38541321858065,2743.6296743891635,8924.992223264024,-3854.942292839017,-848.2896340166426,-1966.3173342160435
patch_x6993_y11705,-1404.631468608629,2077.6875206885143,99.03277060575783,3071.737905084543,9045.998896916883,-3712.5618448637315,-3408.794659604986,-1767.084740152267
